블루오션_랭킹,q2_score,q1_score,q2_residual_score,q2_supply_score,q1_residual_score,q1_supply_score,상권_코드,상권_코드_명,상권유형,residual_latest,residual_avg,supply_shortage,cafe_revenue_per_store,카페음료_점포수,찻집수_latest,매출_latest,사분면,구조적블루오션,unified_score,집객시설_수_pct,총_직장_인구_수_pct,월_평균_소득_금액_pct,총_가구_수_pct,카페_검색지수_pct,지하철_노선_수_raw,지하철_노선_수_pct,지하철_역_목록,집객시설_수_raw,총_직장_인구_수_raw,월_평균_소득_금액_raw,총_가구_수_raw,카페_검색지수_raw
934,0.67007722007722,0.2357142857142857,0.9343629343629344,0.4057915057915058,0.0656370656370656,0.4057915057915058,3110833,상도역 2번,골목상권,-2.27176917270374,-2.5107814035569214,1.0,757984.4705882353,7.5,0,6442868,Q2_잠재수요미실현,True,0.2357142857142857,45.077220077220076,10.328185328185329,53.861003861003866,43.87065637065637,46.66988416988417,1,31.467181467181465,7호선 상도역,15.0,169.0,2689708.0,1120.0,1.04181
935,0.6641529922779923,0.2355815637065637,0.9285714285714286,0.399734555984556,0.0714285714285714,0.399734555984556,3110656,까치산역 3번,골목상권,-2.1861210379317555,-1.986918901335179,1.0,1991953.1578947369,8.5,0,18923555,Q2_잠재수요미실현,True,0.2355815637065637,90.68532818532819,50.38610038610039,35.13513513513514,99.32432432432432,47.58687258687259,2,72.77992277992279,"2호선, 5호선 까치산역",64.0,743.0,2488004.0,6627.0,1.0514
936,0.6083494208494208,0.2347972972972972,0.8735521235521235,0.3431467181467181,0.1264478764478764,0.3431467181467181,3110083,서빙고역 1번,골목상권,-1.4659057010676726,-1.0038237275716817,1.0,2483871.589743589,3.875,0,12108874,Q2_잠재수요미실현,True,0.2347972972972972,4.826254826254826,85.13513513513513,42.567567567567565,11.003861003861005,5.308880308880308,0,3.2335907335907335,nan 서빙고역,3.0,4933.0,2562932.0,332.0,0.1722166666666666
937,0.6307577220077221,0.2340395752895752,0.8967181467181468,0.3647972972972972,0.1032818532818532,0.3647972972972972,3110256,면목2동체육관,골목상권,-1.6687775889177523,-3.777705705938804,1.0,1641432.558139535,9.75,0,17645400,Q2_잠재수요미실현,True,0.2340395752895752,81.75675675675676,22.055984555984555,8.397683397683398,92.56756756756756,17.615830115830118,1,31.467181467181465,7호선 면목역,39.0,307.0,2229798.0,3929.0,0.47167
938,0.6652750965250964,0.233807915057915,0.9314671814671814,0.3990830115830115,0.0685328185328185,0.3990830115830115,3110825,신대방삼거리역 1번,골목상권,-2.241342799264199,-1.2956530026362705,1.0,1139235.0933333333,8.375,0,10680329,Q2_잠재수요미실현,True,0.233807915057915,76.496138996139,30.212355212355213,32.432432432432435,97.1042471042471,39.43050193050193,2,72.77992277992279,"7호선 신대방삼거리역, 7호선 보라매역, 7호선 장승배기역, 2호선 신림역",32.0,410.0,2468002.0,5060.0,0.8054199999999999
939,0.6206563706563707,0.2335907335907335,0.8870656370656371,0.3542471042471042,0.1129343629343629,0.3542471042471042,3120167,고속터미널(고속터미널역),발달상권,-1.6115962364121543,-1.6276068742363887,0.5,25207197.410958905,31.444444444444443,1,817833516,Q3_저성과포화,True,0.2335907335907335,95.6081081081081,97.2972972972973,100.0,3.088803088803089,13.175675675675674,2,72.77992277992279,"3호선 잠원역, 2호선 서초역",93.0,26897.0,6477930.0,92.0,0.3757866666666666
940,0.628692084942085,0.2310086872586872,0.8976833976833977,0.3597007722007721,0.1023166023166023,0.3597007722007721,3110411,도봉역 3번,골목상권,-1.6718581826900056,-1.41711452856373,1.0,2844328.333333333,2.0,0,8532985,Q2_잠재수요미실현,True,0.2310086872586872,24.083011583011583,28.233590733590734,4.826254826254826,30.79150579150579,24.324324324324326,1,31.467181467181465,1호선 도봉역,9.0,386.0,2175064.0,761.0,0.5196133333333334
941,0.6912403474903475,0.229850386100386,0.9613899613899614,0.4210907335907335,0.0386100386100386,0.4210907335907335,3120176,논현역 4번,발달상권,-2.737207916542829,-2.5411007615669434,1.0,2318970.5,15.0,0,37103528,Q2_잠재수요미실현,True,0.229850386100386,16.312741312741313,60.231660231660236,63.51351351351351,86.2934362934363,92.95366795366795,1,31.467181467181465,7호선 논현역,7.0,1058.0,2834803.0,3185.0,5.451740000000001
942,0.6371138996138995,0.2297779922779922,0.9073359073359072,0.3668918918918918,0.0926640926640926,0.3668918918918918,3130105,장미제일시장(중화동제일시장),전통시장,-1.814218452151924,-2.3241255013772903,1.0,1535813.0847457629,5.555555555555555,0,10068108,Q2_잠재수요미실현,True,0.2297779922779922,16.312741312741313,1.2548262548262548,14.478764478764477,23.35907335907336,39.81660231660232,1,31.467181467181465,7호선 중화역,7.0,29.0,2305798.0,596.0,0.8098433333333334
943,0.650796332046332,0.2289816602316601,0.9218146718146718,0.3797779922779922,0.0781853281853281,0.3797779922779922,3110776,도신초등학교,골목상권,-2.035842665660402,-2.8694066640572644,1.0,1631629.0,3.0,0,6526516,Q2_잠재수요미실현,True,0.2289816602316601,38.56177606177606,33.73552123552124,9.942084942084941,54.102316602316606,38.8996138996139,2,72.77992277992279,"7호선 신풍역, 2호선, 7호선 대림역, 2호선 구로디지털단지역, 2호선 신대방역",13.0,454.0,2258202.0,1406.0,0.7888266666666667
944,0.6594594594594594,0.2289575289575289,0.9305019305019304,0.3884169884169884,0.0694980694980695,0.3884169884169884,3120058,구의사거리,발달상권,-2.219696108395791,-2.116384836816176,1.0,4771651.909090909,7.555555555555555,0,40824133,Q2_잠재수요미실현,True,0.2289575289575289,68.62934362934364,62.64478764478765,40.54054054054054,35.907335907335906,74.9034749034749,3,92.76061776061776,"2호선 구의역, 5호선 아차산역, 7호선 어린이대공원역, 5호선 광나루역",26.0,1201.0,2551534.0,915.0,2.5545666666666667
945,0.5159580115830116,0.2283132239382239,0.7876447876447876,0.2442712355212354,0.2123552123552123,0.2442712355212354,3110520,경의중앙 신촌역,골목상권,-0.8954573731365727,-1.3399420465421754,0.3333333333333333,5106295.698113208,5.625,2,33829209,Q3_저성과포화,True,0.2283132239382239,35.08687258687259,2.8474903474903472,64.86486486486487,53.0888030888031,77.75096525096525,2,72.77992277992279,"nan 경의중앙 신촌역, 2호선 신촌역, 2호선 이대역, nan 서강대역, 6호선 대흥역",12.0,56.0,2857910.0,1384.0,2.8835200000000003
946,0.5961148648648649,0.2273889961389961,0.8687258687258688,0.323503861003861,0.1312741312741312,0.323503861003861,3110446,내를건너서숲으로도서관,골목상권,-1.4301457664501207,-1.3832432533366916,1.0,2398191.065217392,4.111111111111111,0,12257421,Q2_잠재수요미실현,True,0.2273889961389961,27.7027027027027,17.471042471042473,47.2007722007722,18.53281853281853,34.7007722007722,1,31.467181467181465,"6호선 새절역, 6호선 증산역, 6호선 응암역",10.0,256.0,2615663.0,481.0,0.7501033333333335
947,0.6877051158301158,0.2272804054054053,0.9604247104247104,0.4149855212355212,0.0395752895752895,0.4149855212355212,3110650,우장산힐스테이트,골목상권,-2.7286842413108854,-2.7353523521556204,1.0,1090909.0909090908,4.5,0,6000000,Q2_잠재수요미실현,True,0.2272804054054053,4.826254826254826,31.322393822393824,78.47490347490348,10.569498069498069,88.41698841698842,1,31.467181467181465,5호선 발산역,3.0,429.0,3217713.0,316.0,4.954616666666666
948,0.613030888030888,0.2269305019305019,0.8861003861003861,0.3399613899613899,0.1138996138996139,0.3399613899613899,3110371,삼양입구사거리,골목상권,-1.591130992365592,-1.831432663106064,1.0,1761321.142857143,5.125,0,10788092,Q2_잠재수요미실현,True,0.2269305019305019,38.56177606177606,3.2818532818532815,11.583011583011583,36.245173745173744,27.606177606177607,1,31.467181467181465,4호선 미아사거리역,13.0,61.0,2278814.0,917.0,0.6000066666666667
949,0.6421332046332047,0.2261100386100385,0.916023166023166,0.3682432432432432,0.0839768339768339,0.3682432432432432,3110197,세종대왕기념관교차로,골목상권,-1.981784598471068,-2.065001996017297,1.0,3800763.5,1.0,0,7601527,Q2_잠재수요미실현,True,0.2261100386100385,2.557915057915058,2.654440154440154,50.57915057915058,9.025096525096526,12.5,2,72.77992277992279,"6호선 고려대역, 6호선 안암역, 6호선 월곡역, 1호선 회기역",2.0,55.0,2650093.0,293.0,0.3521866666666666
950,0.6889478764478764,0.225627413127413,0.9633204633204632,0.4145752895752895,0.0366795366795366,0.4145752895752895,3110953,학동근린공원,골목상권,-2.778582989831973,-2.289226406012539,1.0,1684233.8636363635,3.4,0,7410629,Q2_잠재수요미실현,True,0.225627413127413,0.8204633204633204,69.3050193050193,94.98069498069498,18.33976833976834,77.02702702702703,1,31.467181467181465,7호선 학동역,1.0,1573.0,4411876.0,479.0,2.862133333333334
951,0.6492036679536679,0.2244932432432431,0.9247104247104247,0.3736969111969112,0.0752895752895752,0.3736969111969112,3110893,관악소방서(문영여고),골목상권,-2.1218220409358164,-1.9621941778305896,1.0,2153888.25,3.0,0,8615553,Q2_잠재수요미실현,True,0.2244932432432431,0.8204633204633204,39.285714285714285,65.54054054054053,5.308880308880308,87.88610038610038,1,31.467181467181465,"2호선 서울대입구역, 2호선 봉천역",1.0,527.0,2877204.0,198.0,4.52646
952,0.6434724903474904,0.2235883204633204,0.91988416988417,0.3670608108108107,0.0801158301158301,0.3670608108108107,3110549,새터산,골목상권,-1.9979618144833216,-1.5806889492411793,1.0,1159269.9259259258,5.75,0,7825072,Q2_잠재수요미실현,True,0.2235883204633204,50.965250965250966,6.467181467181467,44.69111969111969,50.38610038610039,28.28185328185328,1,31.467181467181465,"6호선 마포구청역, nan 가좌역, 6호선 망원역",17.0,114.0,2588927.0,1291.0,0.62361
953,0.635074806949807,0.2219473938223938,0.9131274131274132,0.3570222007722008,0.0868725868725868,0.3570222007722008,3110297,경동고등학교,골목상권,-1.927700867310012,-1.909410096944852,1.0,750842.6641791045,13.88888888888889,0,11179213,Q2_잠재수요미실현,True,0.2219473938223938,55.6949806949807,66.21621621621621,43.53281853281853,90.25096525096525,15.299227799227799,2,72.77992277992279,"4호선 성신여대입구역, 6호선 보문역, 4호선 한성대입구역, 6호선 창신역, 4호선 혜화역",19.0,1389.0,2576371.0,3533.0,0.4211466666666666
954,0.6782818532818533,0.2217181467181467,0.9565637065637066,0.4,0.0434362934362934,0.4,3110647,화곡역 5번,골목상권,-2.693956932457043,-2.338653424501402,1.0,611228.8941176471,9.625,0,6494307,Q2_잠재수요미실현,True,0.2217181467181467,59.74903474903475,51.78571428571429,38.8996138996139,94.83590733590734,64.81660231660231,1,31.467181467181465,5호선 화곡역,21.0,780.0,2527630.0,4333.0,1.5817133333333333
955,0.6856358590733591,0.2213501447876447,0.9642857142857144,0.4069860038610038,0.0357142857142857,0.4069860038610038,3120034,중구청(퇴계로4가),발달상권,-2.780851624435215,-2.9747823548865986,1.0,4660912.140350877,13.25,0,66417998,Q2_잠재수요미실현,True,0.2213501447876447,41.891891891891895,86.1969111969112,96.62162162162163,51.930501930501926,16.505791505791507,4,97.39382239382239,"2호선, 5호선 을지로4가역, 3호선, 4호선 충무로역",14.0,5288.0,4787854.0,1333.0,0.4532333333333334
956,0.6856660231660231,0.2204150579150578,0.9652509652509652,0.406081081081081,0.0347490347490347,0.406081081081081,3110752,한울중학교,골목상권,-2.821424075080272,-2.972509820087671,1.0,548770.1538461538,7.666666666666667,0,4756008,Q2_잠재수요미실현,True,0.2204150579150578,78.86100386100387,47.2007722007722,17.857142857142858,82.72200772200772,58.059845559845556,0,3.2335907335907335,,35.0,655.0,2335792.0,2820.0,1.3674499999999998
957,0.4568050193050193,0.2203185328185328,0.7364864864864865,0.1771235521235521,0.2635135135135135,0.1771235521235521,3110344,화계중학교,골목상권,-0.6180404282550143,-0.5807680409040089,0.5,6919989.0,2.0,1,20759967,Q3_저성과포화,True,0.2203185328185328,7.866795366795366,2.8474903474903472,6.274131274131274,19.063706563706564,2.364864864864865,1,31.467181467181465,"nan 화계역, nan 가오리역, 4호선 수유역",4.0,56.0,2202243.0,503.0,0.0475666666666666
958,0.6601351351351351,0.2199806949806949,0.9401544401544402,0.3801158301158301,0.0598455598455598,0.3801158301158301,3110037,신설동역 12번,골목상권,-2.418491025624675,-2.1048763685183185,1.0,1176242.8717948718,3.875,0,5734184,Q2_잠재수요미실현,True,0.2199806949806949,50.965250965250966,60.13513513513513,5.598455598455598,33.204633204633204,30.357142857142854,3,92.76061776061776,"1호선, 2호선 신설동역, 6호선 창신역",17.0,1055.0,2191167.0,839.0,0.6571700000000001
959,0.6706081081081081,0.2198359073359073,0.9507722007722008,0.3904440154440154,0.0492277992277992,0.3904440154440154,3130314,풍납시장,전통시장,-2.5745281604809254,-1.915302647898412,1.0,1558047.441860465,4.375,0,8374505,Q2_잠재수요미실현,True,0.2198359073359073,65.3957528957529,42.084942084942085,29.343629343629345,60.52123552123552,78.61969111969111,2,72.77992277992279,"5호선, 8호선 천호역",24.0,567.0,2434815.0,1633.0,3.06238
960,0.6218146718146718,0.2183397683397683,0.9034749034749034,0.3401544401544402,0.0965250965250965,0.3401544401544402,3110670,신곡초등학교,골목상권,-1.7588394032310006,-1.618373244272866,1.0,2177024.4897959186,5.125,0,13334275,Q2_잠재수요미실현,True,0.2183397683397683,75.4826254826255,24.565637065637066,20.656370656370658,86.38996138996139,47.58687258687259,2,72.77992277992279,"2호선, 5호선 까치산역, 5호선 신정역, 5호선 목동역",31.0,342.0,2361412.0,3186.0,1.0514
961,0.7058638996138996,0.2174469111969111,0.9884169884169884,0.4233108108108108,0.0115830115830115,0.4233108108108108,3110653,화곡역 2번,골목상권,-4.17135654220658,-2.589561976006632,1.0,248204.0,3.0,0,992816,Q2_잠재수요미실현,True,0.2174469111969111,35.08687258687259,44.78764478764479,45.173745173745175,71.81467181467181,64.81660231660231,1,31.467181467181465,5호선 화곡역,12.0,602.0,2591427.0,2138.0,1.5817133333333333
962,0.6700410231660232,0.2173383204633204,0.9527027027027029,0.3873793436293435,0.0472972972972973,0.3873793436293435,3110343,무너미어린이공원,골목상권,-2.611309148027772,-2.268342492809102,1.0,585709.1666666666,5.0,0,3514255,Q2_잠재수요미실현,True,0.2173383204633204,38.56177606177606,12.065637065637064,8.494208494208493,68.1949806949807,0.9652509652509652,1,31.467181467181465,"nan 4.19민주묘지역, nan 가오리역, nan 솔밭공원역, nan 화계역, 4호선 수유역",13.0,186.0,2229837.0,1976.0,0.01069
963,0.6101351351351352,0.2163127413127412,0.8938223938223938,0.3264478764478764,0.1061776061776061,0.3264478764478764,3110856,미성초등학교,골목상권,-1.6510841138022556,-0.5087362473797433,1.0,1833704.25,7.0,0,14669634,Q2_잠재수요미실현,True,0.2163127413127412,72.82818532818533,58.59073359073359,33.49420849420849,76.44787644787645,61.003861003861005,1,31.467181467181465,"2호선 신대방역, 2호선 구로디지털단지역",29.0,1001.0,2478847.0,2342.0,1.41539
964,0.6338501447876448,0.2158964768339768,0.917953667953668,0.3497466216216216,0.082046332046332,0.3497466216216216,3110729,가산동우체국,골목상권,-1.9911098707284955,-2.0002769030569905,1.0,1438729.5,5.0,0,8632377,Q2_잠재수요미실현,True,0.2158964768339768,61.58301158301158,21.573359073359075,14.76833976833977,79.3918918918919,6.032818532818532,2,72.77992277992279,"7호선 남구로역, 2호선 구로디지털단지역",22.0,300.0,2306140.0,2592.0,0.1836466666666666
965,0.5613175675675676,0.2157577220077219,0.8455598455598455,0.2770752895752895,0.1544401544401544,0.2770752895752895,3110926,신중초등학교,골목상권,-1.276776381728947,-0.99249161053018,0.5,3190712.6666666665,8.0,1,28716414,Q3_저성과포화,True,0.2157577220077219,20.125482625482626,51.254826254826256,93.91891891891892,59.07335907335908,40.68532818532818,3,92.76061776061776,"3호선 남부터미널역, 2호선 방배역, 2호선 서초역, 7호선 내방역",8.0,765.0,4234872.0,1586.0,0.8441466666666667
966,0.6869449806949807,0.2149372586872586,0.972007722007722,0.4018822393822394,0.0279922779922779,0.4018822393822394,3110756,문래중학교,골목상권,-3.06686338601668,-2.698938735447145,1.0,842648.380952381,4.25,0,4423904,Q2_잠재수요미실현,True,0.2149372586872586,20.125482625482626,29.874517374517374,90.05791505791507,56.17760617760618,46.33204633204633,1,31.467181467181465,5호선 양평역,8.0,406.0,3793790.0,1477.0,1.0259533333333333
967,0.610472972972973,0.2147200772200772,0.8957528957528957,0.3251930501930501,0.1042471042471042,0.3251930501930501,3110362,우이천 계성교,골목상권,-1.6586148765770616,-1.279238101422698,1.0,1421348.6612903224,5.888888888888889,0,9791513,Q2_잠재수요미실현,True,0.2147200772200772,45.077220077220076,29.874517374517374,7.142857142857142,79.3918918918919,3.9575289575289574,1,31.467181467181465,"nan 가오리역, nan 4.19민주묘지역, 4호선 수유역, nan 솔밭공원역, nan 화계역",15.0,406.0,2217869.0,2592.0,0.12907
968,0.636969111969112,0.2141891891891891,0.9227799227799228,0.3511583011583011,0.0772200772200772,0.3511583011583011,3130277,조원동 펭귄시장(신림중앙시장),전통시장,-2.1010342689232786,-2.274587431951655,1.0,1450087.3846153845,3.875,0,7069176,Q2_잠재수요미실현,True,0.2141891891891891,4.826254826254826,10.955598455598455,18.91891891891892,34.36293436293436,61.003861003861005,1,31.467181467181465,"2호선 신대방역, 2호선 구로디지털단지역",3.0,173.0,2339631.0,882.0,1.41539
969,0.6956684362934362,0.2140082046332046,0.9816602316602316,0.4096766409266409,0.0183397683397683,0.4096766409266409,3110873,당곡중학교,골목상권,-3.5172717348990563,-1.0383419810021797,1.0,150361.55555555556,13.142857142857142,0,2126542,Q2_잠재수요미실현,True,0.2140082046332046,47.924710424710426,20.077220077220076,25.482625482625483,80.4054054054054,79.92277992277992,2,72.77992277992279,"2호선 신림역, 7호선 신대방삼거리역, 7호선 보라매역, 2호선 봉천역, 2호선 신대방역",16.0,281.0,2400032.0,2634.0,3.3009866666666667
970,0.6394305019305019,0.2137548262548262,0.9256756756756755,0.3531853281853282,0.0743243243243243,0.3531853281853282,3130209,목사랑시장(목4동시장),전통시장,-2.129870161693696,-2.26946926690281,1.0,2199271.111111111,2.375,0,7422540,Q2_잠재수요미실현,True,0.2137548262548262,7.866795366795366,14.478764478764477,55.98455598455598,24.276061776061773,52.7992277992278,2,72.77992277992279,"9호선 염창역, 5호선 목동역, 9호선 등촌역",4.0,220.0,2715447.0,622.0,1.1826866666666664
971,0.6190033783783784,0.213597972972973,0.9054054054054054,0.3326013513513514,0.0945945945945946,0.3326013513513514,3110735,말미고개,골목상권,-1.775350411102135,-1.5629598839061392,1.0,1455647.0,6.0,0,10189529,Q2_잠재수요미실현,True,0.213597972972973,50.965250965250966,48.6003861003861,21.235521235521233,80.21235521235522,58.059845559845556,0,3.2335907335907335,,17.0,695.0,2365984.0,2627.0,1.3674499999999998
972,0.6698069498069499,0.2122779922779922,0.9575289575289576,0.382084942084942,0.0424710424710424,0.382084942084942,3110045,동대문역사문화공원역 5번,골목상권,-2.694069196225932,-2.444553250631277,1.0,455352.7142857143,6.0,0,3187469,Q2_잠재수요미실현,True,0.2122779922779922,20.125482625482626,63.030888030888036,31.756756756756754,20.125482625482626,53.23359073359073,6,100.0,"2호선, 4호선, 5호선 동대문역사문화공원역, 2호선, 5호선 을지로4가역, 5호선, 6호선 청구역, 3호선, 4호선 충무로역, 1호선 종로5가역",8.0,1216.0,2461667.0,527.0,1.1989133333333333
973,0.5750241312741312,0.2120897683397683,0.8629343629343629,0.2871138996138996,0.137065637065637,0.2871138996138996,3120144,영중로,발달상권,-1.369882032587494,-1.2608331299297488,0.5,11514369.417721516,7.777777777777778,1,101070576,Q3_저성과포화,True,0.2120897683397683,61.58301158301158,76.64092664092664,79.24710424710425,56.32239382239382,25.916988416988417,1,31.467181467181465,5호선 영등포시장역,22.0,2392.0,3229388.0,1482.0,0.5546466666666666
974,0.6829271235521235,0.2118846525096525,0.971042471042471,0.3948117760617761,0.0289575289575289,0.3948117760617761,3110135,성동세무서,골목상권,-3.02286179726398,-2.78291921334652,1.0,718145.6086956522,9.22222222222222,0,7341044,Q2_잠재수요미실현,True,0.2118846525096525,41.891891891891895,39.575289575289574,43.050193050193045,25.28957528957529,99.03474903474904,2,72.77992277992279,"2호선 성수역, 2호선 뚝섬역, 2호선, 7호선 건대입구역, 7호선 어린이대공원역, nan 서울숲역",14.0,531.0,2567089.0,637.0,11.357823333333334
975,0.6696700048262547,0.2111757963320463,0.9584942084942084,0.3808458011583011,0.0415057915057915,0.3808458011583011,3130018,동대문문구완구거리(동대문문구완구시장),전통시장,-2.696022253123949,-3.015097241221579,1.0,1013960.64,5.25,0,6337254,Q2_잠재수요미실현,True,0.2111757963320463,35.08687258687259,22.49034749034749,46.71814671814672,2.2683397683397684,67.47104247104248,5,99.13127413127413,"1호선, 4호선 동대문역, 1호선, 6호선 동묘앞역, 2호선, 4호선, 5호선 동대문역사문화공원역",12.0,318.0,2609964.0,65.0,1.7347566666666667
976,0.623238416988417,0.2110762548262548,0.9121621621621622,0.3343146718146718,0.0878378378378378,0.3343146718146718,3110527,홍제역 2번,골목상권,-1.8852507867904649,-1.9062353356627075,1.0,1462011.744680851,4.875,0,8589319,Q2_잠재수요미실현,True,0.2110762548262548,4.826254826254826,9.266409266409266,25.868725868725868,71.13899613899613,45.608108108108105,1,31.467181467181465,3호선 홍제역,3.0,154.0,2402149.0,2109.0,1.0027166666666665
977,0.6297779922779922,0.2108590733590733,0.9189189189189187,0.3406370656370656,0.081081081081081,0.3406370656370656,3110662,까치산역 1번,골목상권,-1.9920416829467484,-2.4948553067020427,1.0,1641654.293478261,9.22222222222222,0,16781355,Q2_잠재수요미실현,True,0.2108590733590733,75.4826254826255,35.13513513513514,26.54440154440155,98.64864864864865,47.58687258687259,2,72.77992277992279,"2호선, 5호선 까치산역",31.0,472.0,2411767.0,5741.0,1.0514
978,0.6460183397683399,0.2097249034749034,0.9362934362934364,0.3557432432432432,0.0637065637065637,0.3557432432432432,3110168,대원고등학교,골목상권,-2.3027459098604304,-2.3027459098604304,1.0,923043.1666666666,5.0,0,5538259,Q2_잠재수요미실현,True,0.2097249034749034,4.826254826254826,30.598455598455597,52.7992277992278,44.4015444015444,18.436293436293436,1,31.467181467181465,7호선 중곡역,3.0,418.0,2678712.0,1131.0,0.4760933333333333
979,0.6513996138996139,0.2093146718146718,0.942084942084942,0.3607142857142857,0.0579150579150579,0.3607142857142857,3130323,둔촌역전통시장,전통시장,-2.442354406045008,-2.633349495193384,1.0,1370234.0,4.0,0,6851170,Q2_잠재수요미실현,True,0.2093146718146718,13.36872586872587,18.243243243243242,46.52509652509653,28.957528957528954,14.671814671814673,2,72.77992277992279,"nan 둔촌역, 5호선 둔촌동역, 5호선 길동역, 8호선 강동구청역",6.0,262.0,2608832.0,722.0,0.4204099999999999
980,0.6598696911196911,0.2081322393822393,0.9517374517374516,0.3680019305019305,0.0482625482625482,0.3680019305019305,3130152,오!도봉거리 상점가,전통시장,-2.6034190541044,-2.053387412334505,1.0,905957.0,3.0,0,3623828,Q2_잠재수요미실현,True,0.2081322393822393,16.312741312741313,3.523166023166023,1.0617760617760617,14.237451737451737,29.777992277992276,2,72.77992277992279,"1호선 방학역, 1호선 도봉역, 7호선 수락산역, 7호선 마들역",7.0,64.0,1985004.0,400.0,0.6560633333333333
981,0.6450772200772201,0.2078185328185328,0.9372586872586872,0.3528957528957529,0.0627413127413127,0.3528957528957529,3110813,보라매역 6번,골목상권,-2.3111468792992245,-1.909490877035498,1.0,742470.1052631579,8.5,0,7053466,Q2_잠재수요미실현,True,0.2078185328185328,61.58301158301158,49.13127413127413,43.24324324324324,57.04633204633205,50.530888030888036,1,31.467181467181465,7호선 보라매역,22.0,708.0,2571474.0,1507.0,1.0845900000000002
982,0.644679054054054,0.2064551158301157,0.9382239382239382,0.3511341698841698,0.0617760617760617,0.3511341698841698,3130181,아현가구거리상점가,전통시장,-2.374292797898587,-2.491634363905424,1.0,1004578.3829787234,4.875,0,5901898,Q2_잠재수요미실현,True,0.2064551158301157,35.08687258687259,19.111969111969113,17.953667953667953,13.996138996138995,16.119691119691122,1,31.467181467181465,2호선 아현역,12.0,271.0,2335870.0,389.0,0.4299966666666666
983,0.6966216216216217,0.2062741312741312,0.9903474903474904,0.4028957528957528,0.0096525096525096,0.4028957528957528,3120155,총신대학교,발달상권,-4.4449963088026205,-4.300523842260343,1.0,631622.0,4.5,0,3473921,Q2_잠재수요미실현,True,0.2062741312741312,20.125482625482626,22.972972972972975,57.14285714285714,39.092664092664094,33.59073359073359,2,72.77992277992279,"7호선 남성역, 7호선 숭실대입구역, 2호선 서울대입구역",8.0,323.0,2725973.0,978.0,0.7194933333333333
984,0.640757722007722,0.2054295366795366,0.9353281853281852,0.3461872586872587,0.0646718146718146,0.3461872586872587,3130150,창동골목시장,전통시장,-2.286234074680692,-2.1293157377393115,1.0,1168224.3333333333,5.0,0,7009346,Q2_잠재수요미실현,True,0.2054295366795366,50.965250965250966,5.55019305019305,4.440154440154441,23.745173745173744,84.36293436293437,1,31.467181467181465,4호선 수유역,17.0,101.0,2171979.0,611.0,3.763073333333333
985,0.6575530888030887,0.2019546332046332,0.9555984555984556,0.3595077220077219,0.0444015444015444,0.3595077220077219,3111024,경찰병원역 4번(건너말공원),골목상권,-2.6570916850490907,-2.4202349004879475,1.0,531241.5555555555,8.0,0,4781174,Q2_잠재수요미실현,True,0.2019546332046332,4.826254826254826,41.891891891891895,46.42857142857143,28.57142857142857,9.893822393822393,3,92.76061776061776,"3호선 경찰병원역, 3호선, 8호선 가락시장역, 8호선 문정역, 3호선, 5호선 오금역, 5호선 개롱역",3.0,564.0,2606588.0,716.0,0.2917066666666666
986,0.6110038610038611,0.2017374517374517,0.9092664092664092,0.3127413127413128,0.0907335907335907,0.3127413127413128,3110345,솔밭공원역 2번,골목상권,-1.835214374196365,-1.405045558244315,1.0,1193384.625,7.0,0,9547077,Q2_잠재수요미실현,True,0.2017374517374517,57.818532818532816,29.102316602316602,16.409266409266408,55.4054054054054,1.2548262548262548,0,3.2335907335907335,"nan 솔밭공원역, nan 북한산우이역, nan 4.19민주묘지역",20.0,397.0,2321933.0,1451.0,0.01106
987,0.6626085907335908,0.2002533783783783,0.9623552123552124,0.3628619691119691,0.0376447876447876,0.3628619691119691,3110885,영락고등학교,골목상권,-2.756614323766584,-2.0174737772065874,1.0,297747.2769230769,13.444444444444445,0,4300794,Q2_잠재수요미실현,True,0.2002533783783783,59.74903474903475,26.833976833976834,11.486486486486488,89.96138996138995,63.61003861003861,1,31.467181467181465,"2호선 봉천역, 2호선 신림역, 2호선 서울대입구역",21.0,367.0,2277774.0,3520.0,1.5042666666666664
988,0.6748310810810811,0.1999276061776061,0.974903474903475,0.3747586872586872,0.025096525096525,0.3747586872586872,3110470,신진과학기술고등학교,골목상권,-3.249759216397571,-1.6033971123863069,1.0,303395.28571428574,6.0,0,2123767,Q2_잠재수요미실현,True,0.1999276061776061,0.8204633204633204,4.922779922779923,51.35135135135135,38.12741312741313,41.26447876447876,1,31.467181467181465,6호선 응암역,1.0,93.0,2665223.0,958.0,0.8504133333333334
989,0.6576858108108108,0.1982263513513513,0.9594594594594594,0.3559121621621621,0.0405405405405405,0.3559121621621621,3110614,목동로데오거리,골목상권,-2.726363331482693,-2.471474121406827,1.0,723191.6097560975,4.125,0,3706357,Q2_잠재수요미실현,True,0.1982263513513513,10.955598455598455,38.513513513513516,57.72200772200772,42.567567567567565,52.17181467181467,1,31.467181467181465,5호선 목동역,5.0,515.0,2736163.0,1072.0,1.1613
